,Unnamed: 0,MAF_NAME,BLKID,FULLNAME,TLIDs
18397,18397,E 16th Ave,080310026021014,E 16th Ave,[177305823]
18398,18398,E 16th Ave,080310026021021,E 16th Ave,[177305823]
18399,18399,Sheridan Blvd,080310026021014,,[]
18400,18400,E 12th Ave,080310027014004,E 12th Ave,[177305764]
18401,18401,E 12th Ave,080310027012005,E 12th Ave,[177305764]
18402,18402,E 14th Ave,080310027011003,E 14th Ave,[613242650]
18403,18403,E 14th Ave,080310027011011,E 14th Ave,"[613242650, 613242651]"
18404,18404,E 13th Ave,080310027031006,E 13th Ave,"[612867826, 612867827]"
18405,18405,E 13th Ave,080310027032008,E 13th Ave,[612867826]
18406,18406,E 10th Ave,080310027013005,E 10th Ave,[612630958]
18407,18407,E 10th Ave,080310027025001,E 10th Ave,[612630958]
18408,18408,E 11th Ave,080310027013002,E 11th Ave,[613239322]
18409,18409,E 9th Ave,080310027023001,E 9th Ave,"[612870858, 612870859]"
18410,18410,E 9th Ave,080310027025003,E 9th Ave,[612870858]
18411,18411,E 10th Ave,080310027013002,E 10th Ave,[613239324]
18412,18412,E 10th Ave,080310027023001,E 10th Ave,"[613239324, 613239323]"
18413,18413,E 14th Ave,080310027031003,E 14th Ave,[177305815]
18414,18414,E 14th Ave,080310027031008,E 14th Ave,[177305815]
18415,18415,Emerson St,080310027031008,Emerson St,[177305816]
18416,18416,Emerson St,080310027031009,Emerson St,[177305816]
18417,18417,Emerson St,080310027032004,Emerson St,[177305847]
18418,18418,Emerson St,080310027032003,Emerson St,[177305847]
18419,18419,Ogden St,080310027032002,Ogden St,[177305866]
18420,18420,Ogden St,080310027032001,Ogden St,[177305866]
18421,18421,E 14th Ave,080310027031000,E 14th Ave,[177306081]
18422,18422,E 14th Ave,080310027031011,E 14th Ave,[177306081]
18423,18423,E 12th Ave,080310027032001,E 12th Ave,[177305872]
18424,18424,E 12th Ave,080310027033001,E 12th Ave,[177305872]
18425,18425,E 12th Ave,080310027032000,E 12th Ave,[177305874]
18426,18426,E 12th Ave,080310027033000,E 12th Ave,[177305874]
18427,18427,E 10th Ave,080310027034003,E 10th Ave,[177305863]
18428,18428,E 10th Ave,080310027022002,E 10th Ave,[177305863]
18429,18429,Clarkson St,080310027021002,Clarkson St,[177331508]
18430,18430,Clarkson St,080310027022004,Clarkson St,[635533944]
18431,18431,Clarkson St,080310027022003,Clarkson St,[635533944]
18432,18432,Ogden St,080310027022002,Ogden St,[177305877]
18433,18433,Ogden St,080310027022001,Ogden St,[177305877]
18434,18434,E 12th Ave,080310032013002,E 12th Ave,[177306121]
18435,18435,E 12th Ave,080310032013003,E 12th Ave,[177306121]
18436,18436,E 14th Ave,080310032014002,E 14th Ave,[177306083]
18437,18437,E 14th Ave,080310032014003,E 14th Ave,[177306083]
18438,18438,E 11th Ave,080310032013003,E 11th Ave,[177306129]
18439,18439,E 11th Ave,080310032012002,E 11th Ave,[177306129]
18440,18440,E 10th Ave,080310027034001,E 10th Ave,[613241794]
18441,18441,Franklin St,080310023003013,Franklin St,[177305915]
18442,18442,E 25th Ave,080310023003015,E 25th Ave,[177305925]
18443,18443,E 25th Ave,080310023003004,E 25th Ave,[177305980]
18444,18444,E 25th Ave,080310023003016,E 25th Ave,[177305980]
18445,18445,Franklin St,080310031021006,Franklin St,[177305957]
18446,18446,E 17th Ave,080310031021015,E 17th Ave,[177306092]
18447,18447,E 17th Ave,080310031022007,E 17th Ave,[177306092]
18448,18448,W 7th Ave,080310009042010,W 7th Ave,[177326210]
18449,18449,W 6th Ave,080310009054014,W 6th Ave,[177326333]
18450,18450,Vrain St,080310009025003,Vrain St,[177326244]
18451,18451,Vrain St,080310009025004,Vrain St,[177326244]
18452,18452,W Short Pl,080310009025021,W Short Pl,[177326280]
18453,18453,W Short Pl,080310009025007,W Short Pl,[177326280]
18454,18454,Tennyson St,080310009041007,Tennyson St,[177326240]
18455,18455,Tennyson St,080310009041006,Tennyson St,[177326240]
18456,18456,W 6th Av Frontage Rd S,080310009021003,W 6th Av Frontage Rd S,[177326306]
18457,18457,W 1st Ave,080310009024011,W 1st Ave,[177326421]
18458,18458,Stuart St,080310009025023,Stuart St,[177326350]
18459,18459,Stuart St,080310009021014,Stuart St,"[177326350, 177326352]"
18460,18460,Vrain St,080310009024012,Vrain St,[177326422]
18461,18461,Winona Ct,080310009024010,Winona Ct,[177326420]
18462,18462,Winona Ct,080310009024011,Winona Ct,[177326420]
18463,18463,W 6th Av Frontage Rd S,080310009021005,W 6th Av Frontage Rd S,[177326325]
18464,18464,W 4th Ave,080310009035018,W 4th Ave,[177326376]
18465,18465,W 4th Ave,080310009035008,W 4th Ave,[177326376]
18466,18466,W 6th Av Frontage Rd S,080310009035002,W 6th Av Frontage Rd S,[635422930]
18467,18467,W 3rd Ave,080310009021015,W 3rd Ave,[177326355]
18468,18468,W 3rd Ave,080310009021011,W 3rd Ave,[177326355]
18469,18469,W 1st Ave,080310009022003,W 1st Ave,"[177326492, 177326498]"
18470,18470,W 1st Ave,080310009022002,W 1st Ave,[177326492]
18471,18471,W 6th Av Frontage Rd S,080310009035005,W 6th Av Frontage Rd S,[177326334]
18472,18472,Osceola St,080310009035018,Osceola St,[177326374]
18473,18473,Perry St,080310009022004,Perry St,[177326520]
18474,18474,Perry St,080310009034010,Perry St,[177326520]
18475,18475,S Weir Dr,080310009023002,S Weir Dr,[177326434]
18476,18476,W Alameda Ave,080310009023005,W Alameda Ave,[177390756]
18477,18477,West Virginia Ave,080310045042009,West Virginia Ave,"[177326459, 177326456]"
18478,18478,West Virginia Ave,080310045042000,West Virginia Ave,[177326459]
18479,18479,S Quintana St,080310009022010,S Quintana St,[177326504]
18480,18480,S Quintana St,080310009022009,S Quintana St,[177326504]
18481,18481,W Bayaud Ave,080310009022007,W Bayaud Ave,[177326438]
18482,18482,S Utica St,080310045041004,S Utica St,[177326479]
18483,18483,S Utica St,080310045042013,S Utica St,[177326479]
18484,18484,W Alaska Pl,080310045041012,W Alaska Pl,[177326484]
18485,18485,W Alaska Pl,080310045041011,W Alaska Pl,[177326484]
18486,18486,S Stuart St,080310045041013,S Stuart St,"[177390757, 177390549]"
18487,18487,S Stuart St,080310045041012,S Stuart St,"[177390757, 177390549, 177326549, 177326567]"
18488,18488,W Gill Pl,080310045043009,W Gill Pl,[177326923]
18489,18489,S Utica St,080310045043006,S Utica St,[177326490]
18490,18490,S Utica St,080310045043005,S Utica St,[177326490]
18491,18491,S Stuart St,080310045043006,S Stuart St,[177326570]
18492,18492,W Exposition Ave,080310045032004,W Exposition Ave,[177326919]
18493,18493,W Exposition Ave,080310045043009,W Exposition Ave,"[177326919, 177326921]"
18494,18494,W Nevada Pl,080310045041005,W Nevada Pl,[177326545]
18495,18495,W Nevada Pl,080310045041002,W Nevada Pl,[177326545]
18496,18496,S Quintana St,080310009022011,S Quintana St,[177326513]
18497,18497,S Quintana St,080310009022012,S Quintana St,[177326513]
18498,18498,S Perry St,080310009033012,S Perry St,[177326580]
18499,18499,S Perry St,080310009022017,S Perry St,[177326580]
18500,18500,S Ogden St,080310029022007,S Ogden St,[177332169]
18501,18501,S Ogden St,080310029022008,S Ogden St,[177332169]
18502,18502,E Tennessee Ave,080310029022007,E Tennessee Ave,[177332218]
18503,18503,E Tennessee Ave,080310029022010,E Tennessee Ave,[177332218]
18504,18504,E Kentucky Ave,080310029022005,E Kentucky Ave,[177332175]
18505,18505,E Kentucky Ave,080310029022006,E Kentucky Ave,[177332175]
18506,18506,S Emerson St,080310029022014,S Emerson St,[177332188]
18507,18507,S Emerson St,080310029023012,S Emerson St,[177332188]
18508,18508,E Arizona Ave,080310029023012,E Arizona Ave,[177332206]
18509,18509,E Arizona Ave,080310029022016,E Arizona Ave,[177332206]
18510,18510,Buchtel Blvd N,080310029022016,Buchtel Blvd N,[177332203]
18511,18511,I- 25,080310029022021,I- 25,[617105381]
18512,18512,I- 25,080310029022020,I- 25,"[617105381, 177332209]"
18513,18513,Buchtel Blvd N,080310029022030,Buchtel Blvd N,"[177332333, 177332215]"
18514,18514,E Louisiana Ave,080310029022025,E Louisiana Ave,[177332235]
18515,18515,E Louisiana Ave,080310029022024,E Louisiana Ave,[177332235]
18516,18516,S Corona St,080310029022026,S Corona St,[177332233]
18517,18517,S Downing St,080310034023012,S Downing St,[177332238]
18518,18518,S Downing St,080310029022027,S Downing St,[177332238]
18519,18519,S Marion St,080310034023011,S Marion St,[177332435]
18520,18520,S Marion St,080310034023012,S Marion St,[177332435]
18521,18521,E Iowa Ave,080310030011015,E Iowa Ave,[177332251]
18522,18522,E Iowa Ave,080310030015000,E Iowa Ave,[177332251]
18523,18523,S Logan St,080310030014004,S Logan St,[177332287]
18524,18524,S Logan St,080310030015007,S Logan St,[177332287]
18525,18525,S Pearl St,080310030012019,S Pearl St,[177332263]
18526,18526,S Pearl St,080310030012018,S Pearl St,[177332263]
18527,18527,E Iowa Ave,080310030012018,E Iowa Ave,[177332264]
18528,18528,E Iowa Ave,080310030014002,E Iowa Ave,[177332264]
18529,18529,E Iowa Ave,080310030012019,E Iowa Ave,[177332327]
18530,18530,E Iowa Ave,080310030014001,E Iowa Ave,[177332327]
18531,18531,E Asbury Ave,080310030015014,E Asbury Ave,[177332284]
18532,18532,E Asbury Ave,080310030015017,E Asbury Ave,[177332284]
18533,18533,E Jewell Ave,080310030015008,E Jewell Ave,[177332281]
18534,18534,E Jewell Ave,080310030015015,E Jewell Ave,[177332281]
18535,18535,S Pennsylvania St,080310030014013,S Pennsylvania St,[177332298]
18536,18536,S Logan St,080310030014019,S Logan St,[177332300]
18537,18537,S Logan St,080310030015016,S Logan St,[177332300]
18538,18538,E Evans Ave,080310030015016,E Evans Ave,[177333715]
18539,18539,E Evans Ave,080310030023000,E Evans Ave,[177333715]
18540,18540,S Washington St,080310030014008,S Washington St,[177332379]
18541,18541,S Washington St,080310030014009,S Washington St,[177332379]
18542,18542,S Clarkson St,080310030013004,S Clarkson St,[177332378]
18543,18543,S Clarkson St,080310030014007,S Clarkson St,[177332378]
18544,18544,S Pearl St,080310030014017,S Pearl St,[177332306]
18545,18545,S Pearl St,080310030014018,S Pearl St,[177332306]
18546,18546,E Warren Ave,080310030021009,E Warren Ave,"[177333732, 177333778, 177333777]"
18547,18547,S Emerson St,080310030012023,S Emerson St,[177332318]
18548,18548,S Emerson St,080310030012022,S Emerson St,[177332318]
18549,18549,S Downing St,080310030031002,S Downing St,[177630538]
18550,18550,S Downing St,080310030012027,S Downing St,[177630538]
18551,18551,S Ogden St,080310030013001,S Ogden St,[177332359]
18552,18552,S Ogden St,080310030013002,S Ogden St,[177332359]
18553,18553,E Florida Ave,080310030012026,E Florida Ave,"[605894171, 177332360, 605894171]"
18554,18554,E Florida Ave,080310030012028,E Florida Ave,[177332360]
18555,18555,S Downing St,080310030031009,S Downing St,[177332374]
18556,18556,S Downing St,080310030013000,S Downing St,[177332374]
18557,18557,E Asbury Ave,080310030013013,E Asbury Ave,[177332398]
18558,18558,E Asbury Ave,080310030013018,E Asbury Ave,[177332398]
18559,18559,E Warren Ave,080310030021003,E Warren Ave,[177333781]
18560,18560,E Warren Ave,080310030021010,E Warren Ave,[177333781]
18561,18561,E Jewell Ave,080310030013008,E Jewell Ave,[177332417]
18562,18562,E Jewell Ave,080310030013015,E Jewell Ave,[177332417]
18563,18563,W 13th Ave,080310007012015,W 13th Ave,"[606032599, 177300447, 606032598]"
18564,18564,W 13th Ave,080310007012007,W 13th Ave,"[606032599, 606032598]"
18565,18565,Tennyson St,080310007012007,Tennyson St,[177300408]
18566,18566,Tennyson St,080310007012015,Tennyson St,[177300461]
18567,18567,W 9th Ave,080310009042007,W 9th Ave,[177300482]
18568,18568,W 9th Ave,080310009042000,W 9th Ave,[177300482]
18569,18569,W 9th Ave,080310009042005,W 9th Ave,[177300443]
18570,18570,W 9th Ave,080310009042002,W 9th Ave,[177300443]
18571,18571,Vrain St,080310009042010,Vrain St,"[177326235, 177326233]"
18572,18572,Vrain St,080310009041008,Vrain St,[177326235]
18573,18573,King St,080310003012018,King St,[177300670]
18574,18574,King St,080310003012017,King St,[177300670]
18575,18575,Perry St,080310007012000,Perry St,[177300518]
18576,18576,Perry St,080310007024006,Perry St,[177300518]
18577,18577,Perry St,080310007023012,Perry St,[177300562]
18578,18578,Osceola St,080310007024005,Osceola St,[177300515]
18579,18579,Osceola St,080310007024004,Osceola St,[177300515]
18580,18580,I- 70 Bus,080310007024008,I- 70 Bus,[177301571]
18581,18581,I- 70 Bus,080310007024003,I- 70 Bus,[177301571]
18582,18582,W Conejos Pl,080310007024003,W Conejos Pl,[177301560]
18583,18583,W Conejos Pl,080310007025008,W Conejos Pl,[177301560]
18584,18584,Meade St,080310007025008,Meade St,[177301558]
18585,18585,Meade St,080310007025003,Meade St,[177301558]
18586,18586,W 12th Ave,080310007023012,W 12th Ave,"[177300566, 177300564]"
18587,18587,W 12th Ave,080310007023007,W 12th Ave,[177300566]
18588,18588,Newton St,080310009051014,Newton St,[177389595]
18589,18589,Newton St,080310009051016,Newton St,[177389595]
18590,18590,N Osceola St,080310009052011,N Osceola St,"[617188310, 617188309, 617188310, 617188309]"
18591,18591,Perry St,080310009041002,Perry St,"[177326312, 177395850, 177389575]"
18592,18592,Perry St,080310009053012,Perry St,[177326312]
18593,18593,King St,080310001021009,King St,[177300608]
18594,18594,King St,080310001021008,King St,[177300608]
18595,18595,Julian St,080310001021012,Julian St,[177300614]
18596,18596,W 44th Ave,080310001021019,W 44th Ave,"[177300619, 177300606]"
18597,18597,King St,080310003012003,King St,[177300618]
18598,18598,King St,080310003012002,King St,[177300618]
18599,18599,Irving St,080310001021007,Irving St,[177300681]
18600,18600,Irving St,080310001021006,Irving St,[177300681]
18601,18601,W 41st Ave,080310003012008,W 41st Ave,"[177300660, 177300659]"
18602,18602,W 41st Ave,080310003012012,W 41st Ave,"[177300659, 177300640]"
18603,18603,W 42nd Ave,080310003012001,W 42nd Ave,[177625485]
18604,18604,W 42nd Ave,080310003012009,W 42nd Ave,[177625485]
18605,18605,W 45th Ave,080310001021021,W 45th Ave,[177300695]
18606,18606,W 44th Ave,080310003011002,W 44th Ave,"[177300703, 177300705]"
18607,18607,King St,080310003012012,King St,[177300661]
18608,18608,King St,080310003012011,King St,[177300661]
18609,18609,Lowell Blvd,080310003035009,Lowell Blvd,"[177300786, 177300783, 177300784]"
18610,18610,Knox Ct,080310003012005,Knox Ct,[636168368]
18611,18611,W 40th Ave,080310003012014,W 40th Ave,[177300669]
18612,18612,Irving St,080310003012011,Irving St,"[177300741, 177300749]"
18613,18613,Irving St,080310003011009,Irving St,[177300741]
18614,18614,W 42nd Ave,080310003011003,W 42nd Ave,[177629037]
18615,18615,W 42nd Ave,080310003011004,W 42nd Ave,[177629037]
18616,18616,W 41st Ave,080310003011009,W 41st Ave,"[177300746, 177300740]"
18617,18617,W 41st Ave,080310003011005,W 41st Ave,[177300746]
18618,18618,W Clyde Pl,080310003034003,W Clyde Pl,[177300806]
18619,18619,W Clyde Pl,080310003034000,W Clyde Pl,[177300806]
18620,18620,W Denver Pl,080310003011014,W Denver Pl,[177300755]
18621,18621,W Denver Pl,080310003011013,W Denver Pl,[177300755]
18622,18622,Grove St,080310003011015,Grove St,[177300771]
18623,18623,W 45th Ave,080310001021022,W 45th Ave,[177300702]
18624,18624,W 45th Ave,080310001021014,W 45th Ave,[177300702]
18625,18625,W 44th Ave,080310003011000,W 44th Ave,[177300730]
18626,18626,Grove St,080310003011006,Grove St,[177629038]
18627,18627,E 17th Ave,080310031021016,E 17th Ave,[177306101]
18628,18628,E 17th Ave,080310031022006,E 17th Ave,[177306101]
18629,18629,Williams St,080310031022005,Williams St,[177306156]
18630,18630,Williams St,080310031022004,Williams St,[177306156]
18631,18631,E 23rd Ave,080310023003025,E 23rd Ave,[177305984]
18632,18632,E 23rd Ave,080310031011004,E 23rd Ave,[177305984]
18633,18633,High St,080310023003025,High St,[177305983]
18634,18634,High St,080310023003024,High St,[177305983]
18635,18635,High St,080310031011017,High St,[177306023]
18636,18636,High St,080310031011018,High St,[177306023]
18637,18637,Race St,080310023003024,Race St,[177306002]
18638,18638,Race St,080310023003023,Race St,[177306002]
18639,18639,E 22nd Ave,080310031011003,E 22nd Ave,[177306024]
18640,18640,E 22nd Ave,080310031011018,E 22nd Ave,[177306024]
18641,18641,E 25th Ave,080310023003001,E 25th Ave,[177306005]
18642,18642,E 25th Ave,080310023003019,E 25th Ave,[177306005]
18643,18643,E 24th Ave,080310023003020,E 24th Ave,[177306014]
18644,18644,E 24th Ave,080310023003021,E 24th Ave,[177306014]
18645,18645,Vine St,080310031011019,Vine St,[177306038]
18646,18646,Vine St,080310031011020,Vine St,"[177306038, 177306040]"
18647,18647,E 26th Ave,080310036032047,E 26th Ave,[177310903]
18648,18648,E 26th Ave,080310036031031,E 26th Ave,[177311119]
18649,18649,E 26th Ave,080310036032051,E 26th Ave,[177310876]
18650,18650,Race St,080310031021003,Race St,[177306049]
18651,18651,E 20th Ave,080310031011024,E 20th Ave,[177306050]
18652,18652,Gaylord St,080310031011023,Gaylord St,[177306048]
18653,18653,Gaylord St,080310031011022,Gaylord St,[177306048]
18654,18654,E 18th Ave,080310031021000,E 18th Ave,[177310894]
18655,18655,E 18th Ave,080310031021022,E 18th Ave,[177310894]
18656,18656,Vine St,080310031011024,Vine St,[177306044]
18657,18657,Vine St,080310031011023,Vine St,[177306044]
18658,18658,Lafayette St,080310031022026,Lafayette St,[645521684]
18659,18659,Lafayette St,080310031022023,Lafayette St,[645521684]
18660,18660,Park Ave,080310031022025,Park Ave,[619118319]
18661,18661,Franklin St,080310031022014,Franklin St,[177306100]
18662,18662,Franklin St,080310031022016,Franklin St,[177306100]
18663,18663,E 12th Ave,080310032013001,E 12th Ave,[177306122]
18664,18664,E 12th Ave,080310032013004,E 12th Ave,[177306122]
18665,18665,Humboldt St,080310032013000,Humboldt St,[177306139]
18666,18666,Humboldt St,080310032015002,Humboldt St,[177306139]
18667,18667,I- 70 Bus,080310031022018,I- 70 Bus,[177306166]
18668,18668,I- 70 Bus,080310032011000,I- 70 Bus,[177306166]
18669,18669,E 9th Ave,080310032012003,E 9th Ave,[177331799]
18670,18670,High St,080310032022008,High St,[177393862]
18671,18671,High St,080310031022018,High St,[177306162]
18672,18672,High St,080310031022019,High St,[177306162]
18673,18673,E 12th Ave,080310032022007,E 12th Ave,[177306210]
18674,18674,Gaylord St,080310032021001,Gaylord St,"[639308648, 639308649, 639308643]"
18675,18675,Gaylord St,080310032021000,Gaylord St,"[639308648, 639308649, 639308643]"
18676,18676,Josephine St,080310037012009,Josephine St,[177310923]
18677,18677,E 13th Ave,080310032021007,E 13th Ave,[177306212]
18678,18678,E 13th Ave,080310032023001,E 13th Ave,[177306212]
18679,18679,York St,080310037024005,York St,[177310935]
18680,18680,E 13th Ave,080310037024005,E 13th Ave,[177310970]
18681,18681,E 13th Ave,080310037023004,E 13th Ave,[177310970]
18682,18682,Josephine St,080310037024005,Josephine St,[177310938]
18683,18683,Josephine St,080310037024006,Josephine St,[177310938]
18684,18684,E 12th Ave,080310032015002,E 12th Ave,"[177389962, 177393848]"
18685,18685,Franklin St,080310032015001,Franklin St,"[177393842, 177393851]"
18686,18686,E 51st Ave,080310035001001,E 51st Ave,[177309057]
18687,18687,E 51st Ave,080310035001000,E 51st Ave,"[177309073, 177309057]"
18688,18688,Lowell Blvd,080310009034013,Lowell Blvd,[177327434]
18689,18689,Lowell Blvd,080310009034014,Lowell Blvd,[177327434]
18690,18690,W 1st Ave,080310009034013,W 1st Ave,[177327433]
18691,18691,W 1st Ave,080310009034008,W 1st Ave,[177327433]
18692,18692,S Newton St,080310009033003,S Newton St,[177327438]
18693,18693,S Newton St,080310009033004,S Newton St,[177327438]
18694,18694,W Byers Pl,080310009033007,W Byers Pl,[177326588]
18695,18695,S Lowell Blvd,080310009033001,S Lowell Blvd,[177327444]
18696,18696,S Lowell Blvd,080310009033002,S Lowell Blvd,[177327444]
18697,18697,W Nevada Pl,080310045041006,W Nevada Pl,[177326554]
18698,18698,W Nevada Pl,080310045041001,W Nevada Pl,[177326554]
18699,18699,S Raleigh St,080310045041014,S Raleigh St,[177326572]
18700,18700,S Raleigh St,080310045041013,S Raleigh St,[177326572]
18701,18701,S Perry St,080310045051017,S Perry St,[177326586]
18702,18702,S Perry St,080310045041008,S Perry St,[177326586]
18703,18703,S Osceola St,080310045051017,S Osceola St,[177326598]
18704,18704,West Dakota Ave,080310045051016,West Dakota Ave,[177326599]
18705,18705,West Dakota Ave,080310045051009,West Dakota Ave,[177326599]
18706,18706,S Yates St,080310045032008,S Yates St,"[177326731, 177326723]"
18707,18707,S Yates St,080310045032009,S Yates St,[177326731]
18708,18708,S Yates St,080310045032011,S Yates St,[177326733]
18709,18709,S Yates St,080310045032010,S Yates St,[177326733]
18710,18710,Central Ct,080310045032007,Central Ct,"[646543898, 646543898]"
18711,18711,W Wyoming Pl,080310046012019,W Wyoming Pl,"[177630521, 177628122, 177628121, 177630521]"
18712,18712,W Wyoming Pl,080310046012018,W Wyoming Pl,"[177628122, 177628121]"
18713,18713,W Mississippi Ave,080310046012004,W Mississippi Ave,[177326754]
18714,18714,S Yates St,080310046012003,S Yates St,[177326758]
18715,18715,S Yates St,080310046012004,S Yates St,[177326758]
18716,18716,W Louisiana Ave,080310046012008,W Louisiana Ave,[177326774]
18717,18717,W Louisiana Ave,080310046012016,W Louisiana Ave,[177326776]
18718,18718,W Louisiana Ave,080310046012009,W Louisiana Ave,[177326776]
18719,18719,S Wolff St,080310046012001,S Wolff St,[177326958]
18720,18720,S Wolff St,080310046012002,S Wolff St,[177326958]
18721,18721,S Xavier St,080310046012015,S Xavier St,[177326962]
18722,18722,S Xavier St,080310046012016,S Xavier St,[177326962]
18723,18723,S Wolff St,080310046012023,S Wolff St,[177326973]
18724,18724,S Depew St,080310047006000,S Depew St,[177379310]
18725,18725,S Depew St,080310047006001,S Depew St,"[177379310, 177404586]"
18726,18726,W Jewell Ave,080310047005007,W Jewell Ave,[177326915]
18727,18727,W Jewell Ave,080310046013025,W Jewell Ave,"[177326915, 632640247, 632640248]"
18728,18728,W Florida Ave,080310046014005,W Florida Ave,[632640273]
18729,18729,W Evans Ave,080310047005010,W Evans Ave,"[632640244, 632640245]"
18730,18730,W Evans Ave,080310047005008,W Evans Ave,[632640244]
18731,18731,S Sheridan Blvd,080310046014007,S Sheridan Blvd,[177623044]
18732,18732,S Sheridan Blvd,080310047005008,,[]
18733,18733,S Yates Way,080310046014017,S Yates Way,[177326908]
18734,18734,S Yates Way,080310046014007,S Yates Way,[177326908]
18735,18735,S Wolff St,080310046012025,S Wolff St,[177327087]
18736,18736,W Mexico Ave,080310046013006,W Mexico Ave,[177327148]
18737,18737,S Xavier St,080310046013023,S Xavier St,[177327128]
18738,18738,S Xavier St,080310046013024,S Xavier St,[177327128]
18739,18739,W Jewell Ave,080310047005006,W Jewell Ave,[177327136]
18740,18740,W Jewell Ave,080310046013024,W Jewell Ave,[177327136]
18741,18741,Ada Pl,080310045033010,Ada Pl,[177370667]
18742,18742,Ada Pl,080310045033007,Ada Pl,[177370667]
18743,18743,S Raleigh St,080310045031002,S Raleigh St,[177327007]
18744,18744,S Raleigh St,080310045031003,S Raleigh St,[177327007]
18745,18745,S Quintana St,080310045033002,S Quintana St,"[177327001, 177327002]"
18746,18746,S Winona Ct,080310046012000,S Winona Ct,[177326959]
18747,18747,S Winona Ct,080310046012001,S Winona Ct,[177326959]
18748,18748,S Winona Ct,080310046012014,S Winona Ct,[177326976]
18749,18749,S Raleigh St,080310046011009,S Raleigh St,[177327043]
18750,18750,S Raleigh St,080310046011008,S Raleigh St,[177327043]
18751,18751,S Tennyson St,080310046011019,S Tennyson St,[177327109]
18752,18752,S Corona St,080310030021000,S Corona St,[177333793]
18753,18753,S Corona St,080310030021001,S Corona St,[177333793]
18754,18754,S Lafayette St,080310030031025,S Lafayette St,[177332588]
18755,18755,S Lafayette St,080310030031024,S Lafayette St,[177332588]
18756,18756,E Kentucky Ave,080310034021012,E Kentucky Ave,[177332464]
18757,18757,E Kentucky Ave,080310034021015,E Kentucky Ave,[177332464]
18758,18758,S Williams St,080310034021014,S Williams St,[177332466]
18759,18759,S Williams St,080310034021015,S Williams St,[177332466]
18760,18760,S Gilpin St,080310034021029,S Gilpin St,[177332444]
18761,18761,S Gilpin St,080310034021018,S Gilpin St,[177332444]
18762,18762,E Mississippi Ave,080310034021018,E Mississippi Ave,[177332445]
18763,18763,E Florida Ave,080310034023014,E Florida Ave,[177332540]
18764,18764,E Florida Ave,080310034023013,E Florida Ave,"[177332540, 177332548]"
18765,18765,S Lafayette St,080310034023014,S Lafayette St,[177332542]
18766,18766,I- 25,080310030032000,I- 25,"[640072714, 639411329, 639411330]"
18767,18767,E Kentucky Ave,080310034021013,E Kentucky Ave,[177332465]
18768,18768,E Kentucky Ave,080310034021014,E Kentucky Ave,[177332465]
18769,18769,E Tennessee Ave,080310034022024,E Tennessee Ave,[177332494]
18770,18770,E Tennessee Ave,080310034022025,E Tennessee Ave,[177332494]
18771,18771,E Tennessee Ave,080310034022023,E Tennessee Ave,[177332512]
18772,18772,E Tennessee Ave,080310034022026,E Tennessee Ave,[177332512]
18773,18773,E Kentucky Ave,080310034022017,E Kentucky Ave,[177332486]
18774,18774,E Kentucky Ave,080310034022022,E Kentucky Ave,[177332486]
18775,18775,E Tennessee Ave,080310034022021,E Tennessee Ave,[177332518]
18776,18776,E Tennessee Ave,080310034022028,E Tennessee Ave,[177332518]
18777,18777,S Josephine St,080310039013008,S Josephine St,[177338769]
18778,18778,S Josephine St,080310039013007,S Josephine St,[177338769]
18779,18779,E Arizona Ave,080310039021007,E Arizona Ave,[177338798]
18780,18780,E Arizona Ave,080310039021008,E Arizona Ave,[177338798]
18781,18781,E Arkansas Ave,080310034023001,E Arkansas Ave,[177332618]
18782,18782,S Franklin St,080310030031015,S Franklin St,[177332571]
18783,18783,S Franklin St,080310030031006,S Franklin St,[177332571]
18784,18784,E Mexico Ave,080310030031006,E Mexico Ave,[177332596]
18785,18785,E Mexico Ave,080310030031013,E Mexico Ave,[177332596]
18786,18786,E Colorado Ave,080310030031018,E Colorado Ave,[177332603]
18787,18787,E Warren Ave,080310030042003,E Warren Ave,[177334018]
18788,18788,E Warren Ave,080310030042009,E Warren Ave,[177334018]
18789,18789,S Gilpin St,080310030042001,S Gilpin St,[177334017]
18790,18790,S Gilpin St,080310030042002,S Gilpin St,[177334017]
18791,18791,E Evans Ave,080310030041000,E Evans Ave,"[177623973, 638611379, 177383904, 638611380, 606029354]"
18792,18792,S High St,080310030042012,S High St,[177334080]
18793,18793,Eliot St,080310004013004,Eliot St,[177301024]
18794,18794,Eliot St,080310004013003,Eliot St,[177301024]
18795,18795,Clay St,080310004013015,Clay St,[177301054]
18796,18796,Clay St,080310004013011,Clay St,"[177301054, 177301052]"
18797,18797,Irving St,080310003034004,Irving St,[177300865]
18798,18798,Irving St,080310003031005,Irving St,[177300865]
18799,18799,W 36th Ave,080310003034007,W 36th Ave,[177300867]
18800,18800,W 36th Ave,080310003034004,W 36th Ave,[177300867]
18801,18801,Lowell Blvd,080310003033002,Lowell Blvd,[177300825]
18802,18802,W 33rd Ave,080310003033000,W 33rd Ave,[177300816]
18803,18803,W 33rd Ave,080310003034011,W 33rd Ave,[177300816]
18804,18804,W Fairview Pl,080310003032003,W Fairview Pl,[177300881]
18805,18805,W Fairview Pl,080310003032002,W Fairview Pl,[177300881]
18806,18806,N Speer Blvd,080310003032004,N Speer Blvd,"[177300913, 177300922, 177300923]"
18807,18807,N Speer Blvd,080310003032003,N Speer Blvd,[177300913]
